r,c,lc0,lc1,dem,slp,asp,twi,DD5,PAS,AHM
72993.0,73446.0,10.0,11.0,190.0,0.018,243.433,510.4,1029.0,145.0,19.2
39368.0,54036.0,6.0,6.0,145.0,0.282,163.705,35.654,799.0,170.0,6.1
21362.0,9245.0,8.0,8.0,17.0,0.035,315.0,288.605,804.0,188.0,18.3
45749.0,79655.0,10.0,10.0,255.0,0.124,219.55900000000003,54.724,251.0,127.0,-7.5
49312.0,58386.0,14.0,14.0,1226.0,0.425,156.94799999999998,22.006,328.0,393.0,1.0
36452.0,68256.0,11.0,11.0,218.0,0.131,108.434,51.626000000000005,246.0,90.0,-11.2
33170.0,83660.0,14.0,10.0,259.0,0.047,44.998000000000005,144.303,120.0,97.0,-35.6
56942.0,68545.0,10.0,10.0,309.0,0.093,333.435,80.464,814.0,136.0,12.4
91944.0,64412.0,8.0,8.0,760.0,0.0289999999999999,171.868,366.899,1202.0,155.0,21.0
11856.0,28567.0,9.0,6.0,77.0,0.083,275.71,134.129,731.0,170.0,10.5
69669.0,66378.0,10.0,1.0,283.0,0.063,281.309,131.97899999999998,1143.0,141.0,19.4
58471.0,81100.0,10.0,10.0,443.0,0.054,94.37,163.811,426.0,145.0,-1.6
94229.0,72943.0,7.0,4.0,568.0,0.0409999999999999,0.009,179.95,1231.0,116.0,23.3
48861.0,78805.0,10.0,10.0,429.0,0.0579999999999999,135.0,115.44,302.0,146.0,-4.0
62380.0,52404.0,10.0,10.0,1696.0,0.347,224.028,22.722,326.0,413.0,7.0
51986.0,64962.0,11.0,11.0,302.0,0.013,288.434,516.265,766.0,137.0,8.4
21484.0,22445.0,11.0,11.0,30.0,0.071,189.999,94.617,978.0,169.0,15.6
82523.0,57351.0,11.0,11.0,811.0,0.142,290.556,47.769,1014.0,150.0,21.3
41923.0,42996.0,10.0,10.0,743.0,0.833,192.99400000000003,8.157,627.0,210.0,10.4
51348.0,55573.0,10.0,10.0,1079.0,0.176,223.09,61.607,299.0,375.0,2.4
43903.0,97176.0,14.0,10.0,31.0,0.035,324.462,234.685,167.0,70.0,-43.7
36900.0,69314.0,5.0,8.0,286.0,0.095,113.197,78.737,207.0,100.0,-12.5
6389.0,36915.0,8.0,8.0,42.0,0.005,44.999,1427.622,308.0,120.0,-7.0
9776.0,33003.0,14.0,14.0,1239.0,0.192,72.34899999999999,43.722,372.0,350.0,-0.9
39650.0,68014.0,10.0,10.0,227.0,0.129,290.772,58.0,306.0,102.0,-4.9
13835.0,19677.0,10.0,10.0,34.0,0.03,56.31,226.397,615.0,179.0,14.4
71473.0,47391.0,5.0,5.0,1651.0,0.3879999999999999,284.931,27.032,475.0,376.0,12.8
25967.0,50376.0,14.0,14.0,1152.0,0.2769999999999999,46.218,27.058000000000003,270.0,196.0,-2.4
6761.0,36708.0,9.0,9.0,51.0,0.111,315.0,66.949,343.0,121.0,-7.0
50047.0,93637.0,14.0,10.0,82.0,0.129,354.472,67.413,259.0,84.0,-25.2
9499.0,17947.0,8.0,8.0,137.0,0.085,150.945,87.363,526.0,151.0,18.0
53289.0,54055.0,8.0,8.0,1454.0,0.306,225.0,26.724,332.0,415.0,3.0
26745.0,84113.0,14.0,14.0,266.0,0.098,62.355,68.867,101.0,95.0,-49.1
45261.0,49056.0,10.0,8.0,1087.0,0.024,300.962,308.511,462.0,278.0,8.6
15370.0,33325.0,10.0,10.0,925.0,0.53,216.06,18.635,395.0,354.0,-0.3
26021.0,31224.0,6.0,6.0,358.0,0.084,212.905,80.627,924.0,186.0,11.3
15255.0,33453.0,8.0,8.0,687.0,0.143,25.82,52.236,467.0,288.0,0.5
56640.0,41832.0,8.0,6.0,867.0,0.1119999999999999,38.99,60.424,855.0,110.0,29.2
40930.0,67604.0,10.0,10.0,182.0,0.034,104.036,308.776,354.0,106.0,-2.2
52210.0,45401.0,8.0,8.0,1258.0,0.2339999999999999,73.495,28.987,707.0,219.0,15.4
58936.0,52066.0,8.0,8.0,1382.0,0.8170000000000001,200.282,13.668,343.0,385.0,6.7
21700.0,10316.0,6.0,6.0,15.0,0.1969999999999999,261.528,43.406000000000006,792.0,211.0,17.5
49604.0,41220.0,11.0,11.0,1215.0,0.109,98.746,62.06100000000001,563.0,189.0,13.3
65933.0,51258.0,10.0,1.0,1085.0,0.13,232.765,60.388000000000005,572.0,316.0,11.5
34896.0,54181.0,6.0,4.0,444.0,0.182,114.227,41.012,510.0,255.0,4.9
44592.0,59265.0,11.0,11.0,84.0,0.1159999999999999,111.037,58.606,861.0,138.0,9.1
60242.0,39471.0,10.0,10.0,1346.0,0.738,111.501,9.205,451.0,496.0,10.8
67508.0,88997.0,10.0,10.0,395.0,0.017,44.997,709.471,532.0,141.0,2.1
29971.0,50635.0,14.0,14.0,313.0,0.054,265.601,125.212,796.0,107.0,11.4
32186.0,81439.0,14.0,14.0,118.0,0.0409999999999999,36.869,163.257,147.0,94.0,-27.3
67922.0,63683.0,12.0,12.0,318.0,0.03,33.69,226.407,1135.0,151.0,16.7
38518.0,66300.0,10.0,10.0,226.0,0.089,68.19800000000001,75.79,365.0,88.0,-4.2
27980.0,74338.0,10.0,10.0,84.0,0.1669999999999999,34.875,44.722,161.0,78.0,-28.6
66016.0,85600.0,10.0,10.0,420.0,0.034,284.036,250.132,563.0,142.0,3.6
21065.0,18266.0,6.0,6.0,473.0,0.223,341.565,33.463,568.0,331.0,8.9
60750.0,75475.0,10.0,10.0,279.0,0.018,116.565,365.052,884.0,131.0,12.3
71257.0,47219.0,7.0,7.0,1515.0,0.21,189.09,45.076,411.0,441.0,10.9
49848.0,85182.0,14.0,14.0,308.0,0.104,61.389,65.146,207.0,101.0,-19.0
57261.0,48477.0,14.0,14.0,794.0,0.001,90.0,8594.153,807.0,115.0,22.7
34719.0,14341.0,5.0,5.0,356.0,0.071,159.44299999999998,95.539,920.0,268.0,16.5
14501.0,27001.0,10.0,10.0,13.0,0.046,264.805,147.806,844.0,174.0,12.8
26511.0,46626.0,5.0,5.0,922.0,0.024,90.001,336.504,459.0,163.0,2.5
10802.0,22026.0,6.0,6.0,19.0,0.098,102.264,69.361,468.0,117.0,18.7
14502.0,35576.0,10.0,10.0,535.0,0.047,52.124,193.657,494.0,254.0,0.3
18742.0,37827.0,5.0,5.0,1022.0,0.246,293.962,42.066,299.0,320.0,-1.9
26636.0,82426.0,14.0,10.0,144.0,0.1119999999999999,267.878,60.424,113.0,88.0,-44.1
54818.0,87333.0,8.0,5.0,453.0,0.155,69.623,48.181,271.0,122.0,-14.7
70386.0,49909.0,7.0,7.0,738.0,0.125,143.13,54.419,688.0,278.0,15.6
77455.0,54334.0,6.0,8.0,872.0,0.113,143.972,60.014,801.0,216.0,15.4
51423.0,54221.0,5.0,5.0,1332.0,0.001,180.0,7901.005999999999,310.0,413.0,2.9
97102.0,61317.0,10.0,8.0,1290.0,0.087,106.699,78.186,938.0,164.0,19.2
51173.0,80512.0,10.0,10.0,517.0,0.076,192.528,102.838,283.0,158.0,-6.3
33148.0,52070.0,6.0,6.0,372.0,0.03,303.688,295.607,743.0,129.0,6.4
71249.0,69298.0,11.0,3.0,216.0,0.011,224.998,1122.076,1104.0,138.0,20.9
18378.0,24779.0,11.0,11.0,259.0,0.071,110.555,232.556,739.0,295.0,7.7
31995.0,8172.0,7.0,7.0,155.0,0.05,279.461,262.574,839.0,587.0,8.2
77960.0,54556.0,8.0,8.0,1459.0,0.54,142.512,16.834,579.0,303.0,11.9
36952.0,55138.0,5.0,5.0,41.0,0.047,344.744,143.19,754.0,154.0,5.9
36551.0,95699.0,14.0,10.0,87.0,0.023,134.999,371.164,134.0,60.0,-64.2
54531.0,86242.0,10.0,10.0,468.0,0.001,225.0,11493.742,241.0,127.0,-15.6
32555.0,95879.0,14.0,4.0,107.0,0.166,36.869,44.973,107.0,58.0,-79.4
30109.0,44624.0,10.0,10.0,249.0,0.079,86.98700000000001,85.807,907.0,84.0,16.8
39982.0,56382.0,5.0,5.0,78.0,0.0969999999999999,210.963,81.3,811.0,162.0,7.5
13734.0,37432.0,9.0,9.0,266.0,0.001,90.0,8748.304,521.0,182.0,-4.0
46800.0,52582.0,14.0,14.0,1663.0,0.528,142.045,15.496,227.0,511.0,2.0
73465.0,93493.0,10.0,10.0,384.0,0.08,278.982,84.96600000000001,563.0,153.0,3.1
57672.0,97914.0,10.0,10.0,201.0,0.042,11.31,160.089,254.0,95.0,-19.9
15220.0,23622.0,8.0,8.0,210.0,0.084,57.094,88.84200000000001,697.0,177.0,12.6
60072.0,40813.0,14.0,14.0,1848.0,0.437,124.143,17.113,492.0,151.0,24.6
78795.0,68507.0,8.0,2.0,475.0,0.054,4.398,125.212,1112.0,146.0,19.2
16383.0,12141.0,6.0,6.0,14.0,0.018,116.564,365.055,733.0,202.0,17.7
38585.0,56980.0,6.0,4.0,63.0,0.0579999999999999,351.869,115.44,774.0,162.0,6.3
19217.0,4866.0,8.0,8.0,10.0,0.024,300.964,308.52,518.0,191.0,19.4
50236.0,84900.0,13.0,13.0,344.0,0.001,270.0,8188.688,198.0,110.0,-18.6
31898.0,76923.0,14.0,14.0,65.0,0.054,212.471,125.213,152.0,92.0,-21.0
20082.0,12020.0,6.0,6.0,194.0,0.165,169.824,57.996,777.0,230.0,15.0
31161.0,48534.0,9.0,9.0,726.0,0.023,224.997,288.605,619.0,153.0,9.6
67604.0,96082.0,10.0,10.0,270.0,0.001,90.0,7901.005999999999,432.0,125.0,-4.2
43783.0,39707.0,6.0,3.0,879.0,0.111,153.434,131.235,606.0,184.0,10.0
53153.0,98222.0,10.0,11.0,101.0,0.016,90.0,408.205,199.0,81.0,-29.0
84872.0,77555.0,7.0,10.0,259.0,0.079,273.012,94.549,1309.0,123.0,22.7
13785.0,41022.0,10.0,10.0,79.0,0.075,353.659,104.702,525.0,130.0,-10.0
50507.0,81224.0,10.0,10.0,471.0,0.026,288.433,258.155,250.0,151.0,-8.4
23214.0,50522.0,9.0,9.0,266.0,0.264,353.659,28.379,223.0,158.0,-6.8
37659.0,48167.0,5.0,6.0,373.0,0.073,286.389,101.52,766.0,151.0,9.6
34818.0,66671.0,8.0,8.0,10.0,0.0579999999999999,111.037,141.099,331.0,62.0,-6.0
40604.0,88452.0,14.0,14.0,61.0,0.07,135.0,96.2,164.0,62.0,-43.6
60219.0,45939.0,11.0,11.0,1022.0,0.008,90.008,816.362,565.0,233.0,14.7
49339.0,77493.0,10.0,10.0,460.0,0.301,49.484,28.51,349.0,137.0,-0.6
82044.0,67615.0,11.0,11.0,357.0,0.016,270.002,408.156,1327.0,125.0,23.7
68651.0,91216.0,10.0,10.0,382.0,0.052,18.434,129.066,512.0,140.0,1.2
57141.0,45298.0,7.0,7.0,1493.0,0.447,122.061,19.208,411.0,220.0,13.3
57238.0,40534.0,10.0,1.0,981.0,0.143,54.462,47.445,840.0,109.0,29.9
58339.0,82493.0,10.0,14.0,438.0,0.052,288.434,149.911,392.0,133.0,-3.5
48431.0,57426.0,9.0,8.0,949.0,0.1939999999999999,225.0,44.196000000000005,495.0,239.0,4.0
42699.0,72801.0,8.0,8.0,391.0,0.186,100.304,36.505,240.0,116.0,-4.5
68868.0,86162.0,10.0,10.0,424.0,0.035,314.996,192.411,627.0,144.0,6.3
50488.0,58687.0,14.0,14.0,1365.0,0.165,151.504,55.969,294.0,434.0,0.8
66147.0,95310.0,10.0,10.0,345.0,0.013,341.561,833.145,393.0,129.0,-5.6
83009.0,77401.0,8.0,8.0,215.0,0.085,29.046,79.325,1269.0,129.0,22.3
14937.0,26194.0,8.0,8.0,190.0,0.1669999999999999,185.71,57.526,795.0,148.0,13.9
62933.0,39553.0,14.0,10.0,955.0,1.087,166.709,7.902,586.0,498.0,11.4
41506.0,45048.0,10.0,10.0,1360.0,0.418,167.347,16.254,447.0,231.0,5.2
14043.0,24186.0,8.0,8.0,98.0,0.153,312.797,48.888000000000005,533.0,164.0,12.0
50086.0,37924.0,11.0,6.0,1066.0,0.427,162.97899999999998,17.552,549.0,152.0,14.4
78512.0,65372.0,6.0,2.0,342.0,0.001,278.13,9200.289,1232.0,134.0,22.1
7718.0,17943.0,14.0,14.0,108.0,0.095,156.80100000000002,71.455,357.0,188.0,12.2
31236.0,78029.0,14.0,14.0,203.0,0.09,33.69,95.343,128.0,95.0,-27.3
16430.0,22665.0,6.0,6.0,160.0,0.111,282.994,61.183,716.0,232.0,10.8
95252.0,66888.0,7.0,7.0,858.0,0.001,270.0,9980.448,1167.0,134.0,21.0
55478.0,53311.0,14.0,14.0,1679.0,0.3989999999999999,82.20700000000001,24.874,305.0,526.0,2.4
66131.0,45845.0,7.0,6.0,1232.0,0.07,135.0,106.002,445.0,366.0,11.8
31826.0,59608.0,13.0,13.0,23.0,0.079,86.98700000000001,85.806,446.0,88.0,-3.3
80288.0,53878.0,7.0,8.0,1103.0,0.001,90.0,9200.289,686.0,242.0,16.3
24044.0,79202.0,10.0,10.0,66.0,0.0409999999999999,270.0,179.90099999999998,114.0,79.0,-48.5
61079.0,41825.0,10.0,1.0,693.0,0.105,108.434,64.533,724.0,146.0,28.3
90375.0,53702.0,8.0,8.0,1603.0,0.491,121.13,18.066,617.0,890.0,6.8
42589.0,95699.0,14.0,14.0,113.0,0.235,171.86900000000003,36.462,167.0,74.0,-44.2
81667.0,69053.0,8.0,10.0,290.0,0.013,18.431,1169.63,1420.0,119.0,25.1
37435.0,86971.0,14.0,14.0,231.0,0.037,26.566,302.732,110.0,83.0,-44.9
61469.0,80879.0,10.0,10.0,406.0,0.065,34.695,103.253,519.0,148.0,2.0
44095.0,61718.0,10.0,10.0,104.0,0.054,147.529,125.216,797.0,126.0,5.8
62621.0,91307.0,10.0,10.0,359.0,0.037,206.562,182.534,408.0,121.0,-5.2
42210.0,38813.0,11.0,4.0,731.0,0.023,135.0,288.605,659.0,158.0,11.6
32319.0,24605.0,8.0,8.0,584.0,0.107,234.462,63.261,705.0,195.0,13.1
8608.0,35175.0,6.0,5.0,202.0,0.475,322.828,15.752,518.0,160.0,-4.1
20420.0,37414.0,5.0,5.0,878.0,0.578,173.386,11.751,616.0,162.0,4.7
48998.0,57211.0,14.0,14.0,1554.0,0.569,160.769,11.949000000000002,282.0,406.0,1.1
86732.0,81421.0,10.0,10.0,543.0,0.095,105.253,92.076,1066.0,150.0,17.6
19168.0,38708.0,14.0,14.0,1550.0,0.034,165.963,197.978,252.0,335.0,-2.9
75205.0,67235.0,10.0,11.0,688.0,0.001,90.0,8188.688,902.0,167.0,15.2
49012.0,81454.0,10.0,10.0,319.0,0.083,90.035,106.648,258.0,145.0,-8.0
57110.0,85612.0,10.0,10.0,469.0,0.1,270.0,74.955,266.0,142.0,-12.1
37438.0,36950.0,14.0,14.0,1136.0,0.514,65.095,13.220999999999998,597.0,269.0,9.4
64741.0,76257.0,10.0,11.0,254.0,0.034,284.036,197.978,921.0,132.0,14.0
26607.0,11166.0,7.0,7.0,253.0,0.152,17.447,44.499,802.0,194.0,15.0
4280.0,29112.0,14.0,14.0,284.0,0.2239999999999999,68.19800000000001,33.405,252.0,179.0,4.4
37638.0,62555.0,5.0,5.0,206.0,0.135,190.61900000000003,58.242,469.0,93.0,-1.4
15425.0,30622.0,5.0,5.0,96.0,0.0579999999999999,315.0,134.084,785.0,312.0,6.0
33063.0,15422.0,7.0,7.0,404.0,0.037,353.659,180.288,677.0,264.0,13.4
41934.0,85933.0,14.0,14.0,294.0,0.38,127.874,19.722,117.0,93.0,-35.1
94237.0,58035.0,7.0,7.0,1291.0,0.2319999999999999,255.465,41.193000000000005,750.0,238.0,16.7
51859.0,60701.0,8.0,8.0,653.0,0.191,242.878,35.44,674.0,230.0,6.1
82126.0,70168.0,11.0,11.0,297.0,0.001,0.0,8188.688,1396.0,122.0,24.6
26477.0,5734.0,8.0,8.0,16.0,0.079,183.012,103.293,722.0,182.0,19.4
16493.0,36468.0,14.0,14.0,1602.0,0.469,62.525,18.912,154.0,519.0,-3.6
10839.0,21999.0,8.0,8.0,37.0,0.131,325.30400000000003,56.887,468.0,117.0,18.7
19488.0,36258.0,5.0,5.0,1117.0,0.21,350.909,32.241,360.0,338.0,-0.4
41776.0,63154.0,10.0,4.0,251.0,0.05,189.461,134.204,572.0,110.0,0.9
62961.0,97602.0,10.0,10.0,199.0,0.123,151.69899999999998,64.214,359.0,104.0,-10.4
56013.0,76432.0,10.0,10.0,388.0,0.129,345.069,52.583,639.0,140.0,7.1
48780.0,76674.0,8.0,8.0,337.0,0.081,194.743,83.10600000000001,380.0,128.0,1.8
57498.0,93830.0,10.0,10.0,274.0,0.108,270.0,62.791,286.0,110.0,-15.3
12456.0,33942.0,14.0,14.0,723.0,0.091,329.931,123.43,400.0,306.0,-1.0
68484.0,94360.0,10.0,10.0,372.0,0.07,176.63099999999997,95.874,453.0,135.0,-2.0
51977.0,56475.0,14.0,14.0,1792.0,0.589,165.668,14.277,279.0,418.0,1.6
47467.0,53671.0,10.0,10.0,1587.0,0.585,114.376,13.985,269.0,444.0,2.8
85080.0,51180.0,10.0,7.0,681.0,0.001,0.0,8748.304,950.0,286.0,18.6
80407.0,80303.0,10.0,10.0,298.0,0.021,168.685,320.153,1113.0,143.0,19.2
50259.0,95856.0,10.0,10.0,18.0,0.001,180.0,9200.289,239.0,79.0,-27.5
10761.0,20503.0,8.0,8.0,241.0,0.129,268.152,52.636,406.0,226.0,9.2
41039.0,69388.0,14.0,14.0,394.0,0.098,62.354,68.866,242.0,118.0,-6.8
55054.0,78145.0,10.0,10.0,449.0,0.084,290.224,80.627,488.0,147.0,1.7
22615.0,41210.0,14.0,14.0,1661.0,0.633,210.446,13.285,175.0,444.0,-2.2
28608.0,41010.0,11.0,11.0,155.0,0.052,71.568,163.083,1196.0,87.0,26.3
36432.0,51097.0,5.0,4.0,288.0,0.126,156.80100000000002,95.452,788.0,143.0,8.0
13372.0,39877.0,9.0,9.0,155.0,0.1159999999999999,104.534,58.53,519.0,140.0,-7.9
39665.0,39865.0,14.0,14.0,574.0,0.2789999999999999,284.656,26.775,876.0,120.0,19.5
73088.0,85718.0,10.0,4.0,398.0,0.001,90.0,6802.394,731.0,156.0,9.6
9374.0,27521.0,9.0,9.0,7.0,0.001,180.0,13781.539,669.0,162.0,10.9
54066.0,98727.0,5.0,5.0,100.0,0.001,270.0,8999.618,207.0,84.0,-27.2
12053.0,20419.0,10.0,10.0,48.0,0.001,90.0,8748.304,635.0,191.0,12.2
10485.0,16157.0,14.0,14.0,129.0,0.095,357.51,108.272,457.0,213.0,13.7
30786.0,37747.0,8.0,8.0,892.0,0.238,245.224,28.505,785.0,227.0,9.9
18554.0,12201.0,8.0,8.0,15.0,0.005,225.0,1589.736,731.0,194.0,17.6
56857.0,91118.0,10.0,10.0,338.0,0.034,14.035,339.874,315.0,109.0,-13.5
52949.0,64991.0,10.0,10.0,229.0,0.0409999999999999,315.0,243.921,849.0,134.0,10.6
13339.0,36439.0,9.0,9.0,375.0,0.175,84.559,42.638000000000005,516.0,198.0,-2.0
65368.0,89673.0,10.0,10.0,375.0,0.0289999999999999,224.998,291.704,468.0,134.0,-0.9
43022.0,68996.0,10.0,10.0,255.0,0.089,76.607,75.627,339.0,117.0,-1.3
58370.0,55224.0,8.0,8.0,1327.0,0.477,215.77,22.516,605.0,235.0,11.2
43458.0,76969.0,13.0,13.0,484.0,0.001,180.0,8594.153,202.0,131.0,-8.1
45637.0,33275.0,14.0,14.0,1601.0,0.711,188.414,9.556,258.0,564.0,4.1
98341.0,64857.0,8.0,8.0,821.0,0.005,315.014,1343.797,1233.0,125.0,21.1
73378.0,78458.0,10.0,10.0,179.0,0.102,31.759,66.101,1004.0,139.0,18.7
45755.0,33518.0,6.0,6.0,1069.0,0.411,291.37,22.936,422.0,242.0,9.3
62879.0,40059.0,10.0,10.0,1328.0,0.5329999999999999,202.963,12.738,711.0,314.0,18.3
23932.0,30110.0,11.0,11.0,322.0,0.052,198.435,129.065,863.0,239.0,11.4
24420.0,79735.0,14.0,14.0,147.0,0.087,205.346,77.653,111.0,82.0,-48.0
20904.0,17688.0,6.0,6.0,334.0,0.2319999999999999,284.534,32.247,579.0,285.0,10.5
48296.0,40686.0,8.0,6.0,735.0,0.173,189.688,39.25,834.0,112.0,24.2
19330.0,37343.0,10.0,10.0,1107.0,0.452,79.93,17.448,359.0,310.0,-0.7
7170.0,35994.0,5.0,5.0,92.0,0.095,34.38,70.914,447.0,125.0,-6.1
10152.0,36646.0,9.0,9.0,346.0,0.0409999999999999,143.13,252.384,503.0,180.0,-5.4
73388.0,87719.0,10.0,10.0,406.0,0.034,194.035,360.817,719.0,153.0,8.9
49522.0,42983.0,10.0,10.0,560.0,0.138,237.264,49.04600000000001,859.0,153.0,15.7
19802.0,42573.0,9.0,9.0,509.0,0.1369999999999999,205.016,49.31399999999999,533.0,130.0,-2.2
20129.0,47199.0,9.0,9.0,205.0,0.071,144.46200000000002,94.892,396.0,131.0,-5.7
64085.0,79081.0,10.0,10.0,376.0,0.358,271.332,18.978,707.0,145.0,8.4
54271.0,51074.0,5.0,5.0,999.0,0.511,189.845,16.002,583.0,276.0,9.6
87596.0,61573.0,8.0,8.0,589.0,0.048,149.035,187.38,1270.0,131.0,26.6
36461.0,71397.0,14.0,14.0,62.0,0.165,349.824,47.856,189.0,102.0,-10.7
86881.0,79758.0,10.0,10.0,513.0,0.083,90.0,81.62899999999999,1072.0,150.0,17.8
46994.0,47229.0,5.0,5.0,1097.0,0.318,236.725,24.771,666.0,254.0,11.7
6788.0,39126.0,10.0,8.0,13.0,0.095,23.198,86.01799999999999,195.0,121.0,-9.1
20954.0,46294.0,5.0,8.0,455.0,0.121,210.963,61.702,511.0,145.0,-0.7
13935.0,24002.0,8.0,8.0,43.0,0.13,307.23400000000004,82.758,534.0,151.0,13.2
55149.0,78800.0,5.0,5.0,470.0,0.146,85.1,63.453,433.0,148.0,-0.6
68065.0,88215.0,10.0,10.0,429.0,0.105,18.434,74.955,554.0,142.0,3.2
87894.0,59887.0,8.0,2.0,792.0,0.034,75.96300000000001,197.978,1133.0,175.0,21.3
55500.0,69894.0,10.0,8.0,403.0,0.024,210.962,391.469,724.0,136.0,11.1
51743.0,48010.0,6.0,6.0,1468.0,0.1369999999999999,340.463,72.184,455.0,469.0,6.6
74272.0,77336.0,6.0,2.0,163.0,0.001,80.53699999999999,6802.394,1030.0,138.0,20.5
79178.0,52816.0,10.0,10.0,1275.0,0.544,148.134,15.446,379.0,467.0,9.1
68181.0,45804.0,6.0,6.0,935.0,0.3229999999999999,235.491,27.81,582.0,319.0,14.5
43073.0,92234.0,10.0,10.0,72.0,0.0579999999999999,45.0,115.444,206.0,64.0,-42.0
77200.0,59187.0,7.0,7.0,460.0,0.115,149.744,58.76,1209.0,158.0,20.2
27169.0,38814.0,6.0,4.0,260.0,0.0969999999999999,210.963,81.3,1071.0,125.0,19.9
15309.0,20707.0,6.0,6.0,135.0,0.124,50.44,60.3,604.0,263.0,10.1
25660.0,17840.0,7.0,7.0,134.0,0.184,18.434,36.876,996.0,141.0,20.6
41634.0,50757.0,8.0,6.0,529.0,0.046,354.805,195.548,694.0,173.0,8.8
8213.0,42643.0,10.0,10.0,14.0,0.0409999999999999,216.86900000000003,163.25799999999998,129.0,127.0,-12.8
18903.0,48363.0,10.0,10.0,8.0,0.088,81.869,84.803,276.0,132.0,-9.1
61652.0,42210.0,10.0,4.0,860.0,0.134,97.124,50.624,585.0,215.0,18.1
90947.0,65364.0,8.0,8.0,579.0,0.068,295.026,118.766,1270.0,131.0,23.4
12563.0,38601.0,5.0,5.0,239.0,0.187,183.814,44.763000000000005,508.0,172.0,-6.5
71162.0,48679.0,14.0,14.0,1650.0,0.7120000000000001,196.313,13.26,615.0,297.0,14.7
18284.0,24665.0,5.0,5.0,309.0,0.154,117.255,51.082,787.0,263.0,8.9
37556.0,94166.0,14.0,14.0,105.0,0.129,165.06799999999998,52.582,151.0,57.0,-61.0
55901.0,93037.0,10.0,10.0,293.0,0.013,288.439,568.913,271.0,109.0,-17.2
36497.0,84081.0,14.0,14.0,368.0,0.108,90.0,62.791,107.0,110.0,-33.7
89908.0,70622.0,6.0,7.0,622.0,0.1169999999999999,297.474,63.843,1132.0,141.0,19.6
98133.0,64468.0,7.0,7.0,838.0,0.1159999999999999,291.03700000000003,68.074,1214.0,126.0,21.3
69604.0,96295.0,5.0,5.0,293.0,0.177,39.289,44.473,464.0,130.0,-2.4
20371.0,31290.0,5.0,5.0,206.0,0.1639999999999999,149.534,41.387,863.0,191.0,9.7
47429.0,54644.0,8.0,8.0,1365.0,0.518,265.389,13.123,224.0,486.0,1.9
21607.0,33274.0,6.0,6.0,227.0,0.347,44.028,19.563,862.0,163.0,8.2
81733.0,81338.0,10.0,4.0,227.0,0.0819999999999999,220.915,95.538,1199.0,134.0,21.0
51544.0,57514.0,9.0,9.0,1242.0,0.15,284.42,45.175,438.0,336.0,3.2
31771.0,82391.0,10.0,10.0,230.0,0.107,324.462,79.925,130.0,97.0,-32.4
37230.0,69786.0,8.0,8.0,30.0,0.063,348.69,106.724,250.0,95.0,-7.0
82954.0,51984.0,6.0,7.0,1295.0,0.389,245.353,17.456,509.0,438.0,11.4
60279.0,59915.0,10.0,10.0,1346.0,0.356,307.405,21.014,518.0,316.0,5.9
15265.0,45080.0,8.0,8.0,16.0,0.008,0.0,1065.822,297.0,134.0,-11.1
18530.0,13473.0,10.0,8.0,46.0,0.03,236.306,262.965,657.0,210.0,16.0
50840.0,58212.0,14.0,14.0,1993.0,0.469,232.21400000000003,15.974,192.0,568.0,-0.1
46556.0,50720.0,14.0,14.0,1255.0,0.302,172.092,22.459,239.0,542.0,2.4
86923.0,69172.0,6.0,11.0,500.0,0.149,180.00400000000002,45.356,1256.0,131.0,22.2
36617.0,33286.0,5.0,5.0,568.0,0.07,139.764,118.573,862.0,139.0,14.1
15186.0,34471.0,5.0,5.0,735.0,0.195,16.113,34.854,467.0,278.0,0.5
54838.0,75267.0,10.0,8.0,315.0,0.081,104.743,83.095,680.0,130.0,10.7
32722.0,14040.0,8.0,6.0,406.0,0.031,156.80100000000002,361.916,830.0,217.0,16.6
54036.0,78636.0,10.0,10.0,446.0,0.017,225.001,610.508,442.0,147.0,0.1
56742.0,77359.0,10.0,10.0,388.0,0.05,204.443,135.116,610.0,141.0,5.3
23708.0,31863.0,6.0,2.0,453.0,0.1939999999999999,315.0,40.631,888.0,227.0,11.7
87376.0,61462.0,10.0,10.0,606.0,0.018,333.43300000000005,402.272,1260.0,132.0,26.4
47089.0,75775.0,14.0,14.0,440.0,0.021,258.637,320.368,294.0,131.0,-1.5
67335.0,89151.0,10.0,10.0,415.0,0.046,354.805,171.679,532.0,141.0,2.0
72456.0,85845.0,10.0,10.0,392.0,0.035,324.462,189.782,712.0,154.0,9.1
51507.0,61335.0,10.0,10.0,274.0,0.042,191.30900000000003,160.086,897.0,151.0,11.4
67459.0,75918.0,14.0,10.0,157.0,0.001,180.0,10098.231,1006.0,129.0,17.9
53075.0,55666.0,14.0,14.0,1395.0,0.4639999999999999,16.157,14.655,348.0,377.0,3.0
95412.0,56684.0,14.0,14.0,2115.0,0.636,248.477,13.512,421.0,833.0,6.2
35036.0,28803.0,14.0,14.0,1297.0,0.104,6.8420000000000005,64.837,246.0,404.0,4.1
22669.0,23173.0,6.0,6.0,505.0,0.074,333.434,130.767,812.0,262.0,10.1
71563.0,85531.0,10.0,10.0,432.0,0.176,45.0,38.48,704.0,150.0,9.0
9666.0,27894.0,8.0,8.0,15.0,0.001,270.0,11291.03,664.0,171.0,10.3
63792.0,84708.0,10.0,10.0,406.0,0.001,270.0,8411.832,461.0,148.0,-0.3
14503.0,19799.0,8.0,8.0,53.0,0.104,96.842,78.053,624.0,190.0,13.6
